时间戳,success,text,filename,message
2025-11-26 11:04:36,True,一下我说,temp_vad_recording_1764126276.wav,识别成功
2025-11-26 11:04:55,True,<|en|>,temp_vad_recording_1764126294.wav,识别成功
2025-11-26 11:05:40,True,<|yue|>多咗,temp_vad_recording_1764126340.wav,识别成功
2025-11-26 11:05:57,True,然后我为什么,temp_vad_recording_1764126357.wav,识别成功
2025-11-26 11:06:32,True,<|en|>,temp_vad_recording_1764126392.wav,识别成功
2025-11-26 11:06:33,True,<|ja|>ですね,temp_vad_recording_1764126393.wav,识别成功
2025-11-26 11:07:04,True,<|en|>我,temp_vad_recording_1764126424.wav,识别成功
2025-11-26 11:07:14,True,没有遇到一些,temp_vad_recording_1764126434.wav,识别成功
2025-11-26 11:07:33,True,所这没记个,temp_vad_recording_1764126453.wav,识别成功
2025-11-26 11:07:40,True,这就是我们这,temp_vad_recording_1764126460.wav,识别成功
2025-11-26 11:07:46,True,<|ja|>ますす,temp_vad_recording_1764126466.wav,识别成功
2025-11-26 11:08:11,True,我知道你我打第二个,temp_vad_recording_1764126490.wav,识别成功
2025-11-26 11:09:47,True,<|ja|>だ,temp_vad_recording_1764126587.wav,识别成功
2025-11-26 11:09:54,True,<|yue|>我第二,temp_vad_recording_1764126593.wav,识别成功
2025-11-26 11:09:55,True,电话,temp_vad_recording_1764126595.wav,识别成功
2025-11-26 11:09:56,True,除了那,temp_vad_recording_1764126596.wav,识别成功
2025-11-26 11:09:58,True,订单,temp_vad_recording_1764126598.wav,识别成功
2025-11-26 11:10:03,True,国加的一个,temp_vad_recording_1764126603.wav,识别成功
2025-11-26 11:10:12,True,<|en|>umか,temp_vad_recording_1764126611.wav,识别成功
2025-11-26 11:10:17,True,<|yue|>明咩后果,temp_vad_recording_1764126617.wav,识别成功
2025-11-26 11:10:24,True,<|ja|> really理,temp_vad_recording_1764126624.wav,识别成功
2025-11-26 11:10:31,True,上个现在我们这个,temp_vad_recording_1764126631.wav,识别成功
2025-11-26 11:10:44,True,我是,temp_vad_recording_1764126644.wav,识别成功
2025-11-26 11:10:47,True,<|ja|>みたい,temp_vad_recording_1764126647.wav,识别成功
2025-11-26 11:10:49,True,<|ja|>情的た,temp_vad_recording_1764126649.wav,识别成功
2025-11-26 11:13:00,True,<|en|>yeah,temp_vad_recording_1764126780.wav,识别成功
2025-11-26 11:13:03,True,<|en|>こ,temp_vad_recording_1764126783.wav,识别成功
2025-11-26 11:13:17,True,<|ja|>の,temp_vad_recording_1764126797.wav,识别成功
2025-11-26 11:13:52,True,<|ja|>,temp_vad_recording_1764126832.wav,识别成功
2025-11-26 11:14:23,True,<|yue|>啊诶,temp_vad_recording_1764126863.wav,识别成功
2025-11-26 11:14:35,True,对我,temp_vad_recording_1764126874.wav,识别成功
2025-11-26 11:14:36,True,这是我们,temp_vad_recording_1764126876.wav,识别成功
2025-11-26 11:15:14,True,提供的一个,temp_vad_recording_1764126914.wav,识别成功
2025-11-26 11:16:19,True,<|en|> be,temp_vad_recording_1764126978.wav,识别成功
2025-11-26 11:16:53,True,<|ja|>私もみになんできは,temp_vad_recording_1764127013.wav,识别成功
2025-11-26 11:17:18,True,这就是里念问你论一个大逻辑的问题,temp_vad_recording_1764127038.wav,识别成功
2025-11-26 11:17:32,True,<|ja|>チンスよくださ,temp_vad_recording_1764127052.wav,识别成功
2025-11-26 11:17:49,True,<|yue|>好嗰个,temp_vad_recording_1764127069.wav,识别成功
2025-11-26 11:17:51,True,<|yue|>唔之我讲,temp_vad_recording_1764127071.wav,识别成功
2025-11-26 11:17:58,True,<|ja|>き没,temp_vad_recording_1764127078.wav,识别成功
2025-11-26 11:18:04,True,<|ja|>用方から,temp_vad_recording_1764127084.wav,识别成功
2025-11-26 11:18:33,True,<|en|>the话,temp_vad_recording_1764127113.wav,识别成功
2025-11-26 11:18:45,True,<|en|>对呀,temp_vad_recording_1764127125.wav,识别成功
2025-11-26 11:19:36,True,<|en|>oh,temp_vad_recording_1764127176.wav,识别成功
2025-11-26 11:19:47,True,<|ja|>那个,temp_vad_recording_1764127187.wav,识别成功
2025-11-26 11:21:57,True,这个东西,temp_vad_recording_1764127317.wav,识别成功
2025-11-26 11:22:04,True,<|ja|>営業ばいい,temp_vad_recording_1764127323.wav,识别成功
2025-11-26 11:22:52,True,<|en|>,temp_vad_recording_1764127371.wav,识别成功
2025-11-26 11:23:06,True,就没有扫,temp_vad_recording_1764127386.wav,识别成功
2025-11-26 11:23:49,True,过报了,temp_vad_recording_1764127428.wav,识别成功
2025-11-26 11:23:53,True,把那个我切了,temp_vad_recording_1764127432.wav,识别成功
2025-11-26 11:24:15,True,<|ja|>そま,temp_vad_recording_1764127455.wav,识别成功
2025-11-26 11:24:51,True,晚,temp_vad_recording_1764127491.wav,识别成功
2025-11-26 11:24:52,True,误差就是,temp_vad_recording_1764127492.wav,识别成功
2025-11-26 11:24:54,True,<|en|>bo,temp_vad_recording_1764127494.wav,识别成功
2025-11-26 11:25:00,True,那个,temp_vad_recording_1764127500.wav,识别成功
2025-11-26 11:25:07,True,察不录我过察宽,temp_vad_recording_1764127506.wav,识别成功
2025-11-26 11:25:12,True,是这样的话我才是想,temp_vad_recording_1764127512.wav,识别成功
2025-11-26 11:25:17,True,<|en|>,temp_vad_recording_1764127516.wav,识别成功
2025-11-26 11:26:30,True,这个大如果保,temp_vad_recording_1764127590.wav,识别成功
2025-11-26 11:27:23,True,<|ja|>そかま,temp_vad_recording_1764127642.wav,识别成功
2025-11-26 11:27:59,True,没注意啊,temp_vad_recording_1764127679.wav,识别成功
2025-11-26 11:28:28,True,<|en|>,temp_vad_recording_1764127708.wav,识别成功
2025-11-26 11:28:30,True,建做编号,temp_vad_recording_1764127710.wav,识别成功
2025-11-26 11:29:15,True,月二八就做吧,temp_vad_recording_1764127754.wav,识别成功
2025-11-26 11:30:45,True,这样子,temp_vad_recording_1764127844.wav,识别成功
2025-11-26 11:30:52,False,,temp_vad_recording_1764127852.wav,未识别到有效文本
2025-11-26 11:36:23,True,<|en|>yah,temp_vad_recording_1764128183.wav,识别成功
2025-11-26 11:37:19,True,<|en|>oh,temp_vad_recording_1764128239.wav,识别成功
2025-11-26 11:39:07,True,<|Cough|>,temp_vad_recording_1764128347.wav,识别成功
2025-11-26 11:44:44,True,你那边发多,temp_vad_recording_1764128684.wav,识别成功
2025-11-26 11:55:44,True,<|en|>buth,temp_vad_recording_1764129344.wav,识别成功
2025-11-26 11:57:10,True,对,temp_vad_recording_1764129430.wav,识别成功
2025-11-26 11:57:11,True,<|en|>嗯,temp_vad_recording_1764129430.wav,识别成功
2025-12-14 16:25:04,True,<|en|>oh,temp_vad_recording_1765700703.wav,识别成功
2025-12-14 16:30:02,True,语音服务已启动,temp_vad_recording_1765701002.wav,识别成功
2025-12-14 16:30:04,True,功能已开启,temp_vad_recording_1765701003.wav,识别成功
2025-12-14 16:30:10,True,主要是,temp_vad_recording_1765701010.wav,识别成功
2025-12-14 16:30:11,True,<|ja|>よ不我し,temp_vad_recording_1765701010.wav,识别成功
2025-12-14 16:30:13,True,现在应应该应该这样,temp_vad_recording_1765701012.wav,识别成功
2025-12-14 16:30:21,True,<|ANGRY|>不不不不应该万一这个时候你,temp_vad_recording_1765701020.wav,识别成功
2025-12-14 16:30:22,True,<|HAPPY|>在播放几点你出发呢对不对,temp_vad_recording_1765701022.wav,识别成功
2025-12-14 16:30:50,True,即停已触发,temp_vad_recording_1765701050.wav,识别成功
2025-12-14 16:30:51,True,集停以,temp_vad_recording_1765701051.wav,识别成功
2025-12-14 16:30:52,True,<|yue|>好花,temp_vad_recording_1765701052.wav,识别成功
2025-12-14 16:31:26,True,也我就说,temp_vad_recording_1765701086.wav,识别成功
2025-12-14 16:31:28,True,就先这样试试万一,temp_vad_recording_1765701088.wav,识别成功
2025-12-14 16:31:32,True,就是还是我我打这着是吧你没考虑到实际上他有这个功能也行,temp_vad_recording_1765701091.wav,识别成功
2025-12-14 16:33:07,True,<|ja|>は,temp_vad_recording_1765701186.wav,识别成功
2025-12-14 16:33:10,True,<|ja|>中央裏,temp_vad_recording_1765701190.wav,识别成功
2025-12-14 16:33:17,True,<|ja|>,temp_vad_recording_1765701197.wav,识别成功
2025-12-14 16:33:44,True,晓德小德,temp_vad_recording_1765701224.wav,识别成功
2025-12-14 16:33:53,True,<|en|>ar i agree,temp_vad_recording_1765701232.wav,识别成功
2025-12-14 16:34:03,True,<|en|>we,temp_vad_recording_1765701242.wav,识别成功
2025-12-14 16:34:05,True,小德小德,temp_vad_recording_1765701245.wav,识别成功
2025-12-14 16:34:10,True,到,temp_vad_recording_1765701250.wav,识别成功
2025-12-14 16:34:35,True,嗯,temp_vad_recording_1765701275.wav,识别成功
2025-12-14 16:34:42,True,需要,temp_vad_recording_1765701282.wav,识别成功
2025-12-14 16:34:44,True,<|yue|>我过呢个,temp_vad_recording_1765701284.wav,识别成功
2025-12-14 16:35:13,True,<|en|>do人,temp_vad_recording_1765701313.wav,识别成功
2025-12-14 16:35:24,True,<|ja|>いい曲も,temp_vad_recording_1765701324.wav,识别成功
2025-12-14 16:35:29,True,<|en|>go right,temp_vad_recording_1765701328.wav,识别成功
2025-12-14 16:35:36,True,<|ja|>それじゃ全部上かりないよら,temp_vad_recording_1765701336.wav,识别成功
2025-12-14 16:35:38,True,知道鼠标了,temp_vad_recording_1765701338.wav,识别成功
2025-12-14 16:35:42,True,<|ja|>そちは,temp_vad_recording_1765701342.wav,识别成功
2025-12-14 16:35:45,True,要不然应该他,temp_vad_recording_1765701345.wav,识别成功
2025-12-14 16:35:47,True,<|en|>,temp_vad_recording_1765701346.wav,识别成功
2025-12-14 16:35:52,True,<|en|>the,temp_vad_recording_1765701352.wav,识别成功
2025-12-14 16:35:53,True,<|yue|>,temp_vad_recording_1765701353.wav,识别成功
2025-12-14 16:37:01,True,我,temp_vad_recording_1765701421.wav,识别成功
2025-12-14 16:37:11,True,八,temp_vad_recording_1765701430.wav,识别成功
2025-12-14 16:37:27,True,就是还有,temp_vad_recording_1765701446.wav,识别成功
2025-12-14 16:37:29,True,有那个盖那个照片的时候他能播放这个,temp_vad_recording_1765701449.wav,识别成功
2025-12-14 16:37:33,True,他这个现在就会出现这种情况那你 get 的时候如果说已经,temp_vad_recording_1765701452.wav,识别成功
2025-12-14 16:37:35,True,他在持续播放监你出发那么就,temp_vad_recording_1765701454.wav,识别成功
2025-12-14 16:37:35,True,没有办法,temp_vad_recording_1765701455.wav,识别成功
2025-12-14 16:37:38,True,因为本质上是他是对列,temp_vad_recording_1765701458.wav,识别成功
2025-12-14 16:37:40,True,播放文州分,temp_vad_recording_1765701460.wav,识别成功
2025-12-14 16:37:41,True,所以说,temp_vad_recording_1765701461.wav,识别成功
2025-12-14 16:37:45,True,就还是我说的就是你也给他做成一个不需要提醒的,temp_vad_recording_1765701465.wav,识别成功
2025-12-14 16:37:46,True,你进入对换模式,temp_vad_recording_1765701466.wav,识别成功
2025-12-14 16:37:48,True,相当于说你只要 get 之后你就对成这样对,temp_vad_recording_1765701468.wav,识别成功
2025-12-14 16:37:50,True,然后再退出退啊,temp_vad_recording_1765701470.wav,识别成功
2025-12-14 16:37:51,True,立刻退出不放,temp_vad_recording_1765701471.wav,识别成功
2025-12-14 16:37:53,True,你这样说,temp_vad_recording_1765701472.wav,识别成功
2025-12-14 16:37:58,True,这样的话就可以就本来就有怎么怎么设计它就有这种,temp_vad_recording_1765701477.wav,识别成功
2025-12-14 16:37:59,True,我一开始意思也就是这个,temp_vad_recording_1765701479.wav,识别成功
2025-12-14 16:38:02,True,你盖子的时候你让他,temp_vad_recording_1765701481.wav,识别成功
2025-12-14 16:38:03,True,<|ja|>ら,temp_vad_recording_1765701483.wav,识别成功
2025-12-14 16:38:07,True,不过也行直接 clean 对,temp_vad_recording_1765701487.wav,识别成功
2025-12-14 16:38:10,True,直接可可也行对,temp_vad_recording_1765701489.wav,识别成功
2025-12-14 16:38:16,True,<|ja|>なか,temp_vad_recording_1765701496.wav,识别成功
2025-12-14 16:39:48,True,<|en|>yah,temp_vad_recording_1765701587.wav,识别成功
2025-12-14 16:40:44,True,<|ja|>这,temp_vad_recording_1765701644.wav,识别成功
2025-12-14 16:41:02,True,<|ja|>あが,temp_vad_recording_1765701661.wav,识别成功
2025-12-14 16:41:12,True,这这个是你的吧对哎,temp_vad_recording_1765701672.wav,识别成功
2025-12-14 16:41:19,True,<|yue|>八爸,temp_vad_recording_1765701679.wav,识别成功
2025-12-14 16:41:34,True,八,temp_vad_recording_1765701694.wav,识别成功
2025-12-14 16:41:35,True,包八,temp_vad_recording_1765701694.wav,识别成功
2025-12-14 16:41:36,True,八,temp_vad_recording_1765701696.wav,识别成功
2025-12-14 16:41:37,True,ち面,temp_vad_recording_1765701697.wav,识别成功
2025-12-14 16:41:38,True,<|en|>so the,temp_vad_recording_1765701698.wav,识别成功
2025-12-14 16:41:45,True,<|ja|>这のは,temp_vad_recording_1765701705.wav,识别成功
2025-12-14 16:41:56,True,<|en|>,temp_vad_recording_1765701716.wav,识别成功
2025-12-14 16:42:21,True,<|en|>go,temp_vad_recording_1765701740.wav,识别成功
2025-12-14 16:42:25,True,这个你天把这个,temp_vad_recording_1765701745.wav,识别成功
2025-12-14 16:42:32,True,就有,temp_vad_recording_1765701752.wav,识别成功
2025-12-14 16:42:33,True,<|ja|> youら,temp_vad_recording_1765701753.wav,识别成功
2025-12-14 16:42:59,True,<|ja|>おばり,temp_vad_recording_1765701779.wav,识别成功
2025-12-14 16:43:02,True,<|ja|>い言われま,temp_vad_recording_1765701782.wav,识别成功
2025-12-14 16:44:47,True,<|en|>嗯,temp_vad_recording_1765701887.wav,识别成功
2025-12-14 16:44:50,True,就,temp_vad_recording_1765701889.wav,识别成功
2025-12-14 16:45:34,True,<|yue|>他都就切佢得吧,temp_vad_recording_1765701933.wav,识别成功
2025-12-14 16:45:36,True,o yeah吗,temp_vad_recording_1765701936.wav,识别成功
2025-12-14 16:45:45,True,全都没停,temp_vad_recording_1765701944.wav,识别成功
2025-12-14 16:45:47,True,<|yue|>熬嘢系嘛,temp_vad_recording_1765701947.wav,识别成功
2025-12-14 16:45:51,True,<|en|>yah,temp_vad_recording_1765701950.wav,识别成功
2025-12-14 16:45:52,True,<|ja|>た,temp_vad_recording_1765701951.wav,识别成功
2025-12-14 16:46:39,True,<|en|>,temp_vad_recording_1765701999.wav,识别成功
2025-12-14 16:46:50,True,<|yue|>仲,temp_vad_recording_1765702010.wav,识别成功
2025-12-14 16:47:26,True,<|yue|>系,temp_vad_recording_1765702046.wav,识别成功
2025-12-14 16:47:37,True,<|en|>番翻,temp_vad_recording_1765702057.wav,识别成功
2025-12-14 16:47:38,True,可以了,temp_vad_recording_1765702058.wav,识别成功
2025-12-14 16:47:40,True,<|yue|>就啦依家,temp_vad_recording_1765702060.wav,识别成功
2025-12-14 16:49:18,True,<|yue|>佢让我哋,temp_vad_recording_1765702158.wav,识别成功
2025-12-14 16:49:33,True,oh,temp_vad_recording_1765702173.wav,识别成功
2025-12-14 16:50:14,True,<|ja|>こ,temp_vad_recording_1765702214.wav,识别成功
2025-12-14 16:52:07,True,语音服务已启动,temp_vad_recording_1765702327.wav,识别成功
2025-12-14 16:52:08,True,不能以开机,temp_vad_recording_1765702328.wav,识别成功
2025-12-14 16:52:11,True,<|yue|>唔班,temp_vad_recording_1765702330.wav,识别成功
2025-12-14 16:52:12,True,<|yue|>翻,temp_vad_recording_1765702332.wav,识别成功
2025-12-14 16:52:14,True,<|yue|>八,temp_vad_recording_1765702334.wav,识别成功
2025-12-14 16:52:16,True,<|yue|>八,temp_vad_recording_1765702336.wav,识别成功
2025-12-14 16:52:18,True,<|yue|>八,temp_vad_recording_1765702338.wav,识别成功
2025-12-14 16:52:19,True,<|en|>,temp_vad_recording_1765702339.wav,识别成功
2025-12-14 16:52:20,True,<|yue|>啊,temp_vad_recording_1765702340.wav,识别成功
2025-12-14 16:52:22,True,<|yue|>八,temp_vad_recording_1765702342.wav,识别成功
2025-12-14 16:52:24,True,五发,temp_vad_recording_1765702344.wav,识别成功
2025-12-14 16:52:26,True,不发,temp_vad_recording_1765702345.wav,识别成功
2025-12-14 16:52:29,True,服务一,temp_vad_recording_1765702348.wav,识别成功
2025-12-14 16:52:29,True,<|ja|>ち道,temp_vad_recording_1765702349.wav,识别成功
2025-12-14 16:52:31,True,<|ja|>いいたじで,temp_vad_recording_1765702351.wav,识别成功
2025-12-14 16:52:33,True,五八,temp_vad_recording_1765702353.wav,识别成功
2025-12-14 16:52:35,True,<|yue|>八,temp_vad_recording_1765702355.wav,识别成功
2025-12-14 16:52:37,True,五八,temp_vad_recording_1765702356.wav,识别成功
2025-12-14 16:52:39,True,五八,temp_vad_recording_1765702358.wav,识别成功
2025-12-14 16:52:40,True,五发,temp_vad_recording_1765702360.wav,识别成功
2025-12-14 16:52:41,True,<|yue|>唔前,temp_vad_recording_1765702361.wav,识别成功
2025-12-14 16:52:42,True,<|yue|>包,temp_vad_recording_1765702362.wav,识别成功
2025-12-14 16:52:44,True,八,temp_vad_recording_1765702364.wav,识别成功
2025-12-14 16:52:46,True,八,temp_vad_recording_1765702366.wav,识别成功
2025-12-14 16:52:53,True,这地方,temp_vad_recording_1765702373.wav,识别成功
2025-12-14 16:52:55,True,八,temp_vad_recording_1765702375.wav,识别成功
2025-12-14 16:52:57,True,八,temp_vad_recording_1765702377.wav,识别成功
2025-12-14 16:52:59,True,八,temp_vad_recording_1765702379.wav,识别成功
2025-12-14 16:53:01,True,八,temp_vad_recording_1765702380.wav,识别成功
2025-12-14 16:53:03,True,<|yue|>妈,temp_vad_recording_1765702382.wav,识别成功
2025-12-14 16:53:05,True,八,temp_vad_recording_1765702384.wav,识别成功
2025-12-14 16:53:08,True,不发,temp_vad_recording_1765702388.wav,识别成功
2025-12-14 16:53:10,True,不发,temp_vad_recording_1765702390.wav,识别成功
2025-12-14 16:53:12,True,五方,temp_vad_recording_1765702392.wav,识别成功
2025-12-14 16:53:14,True,补发,temp_vad_recording_1765702394.wav,识别成功
2025-12-14 16:53:15,True,明听,temp_vad_recording_1765702395.wav,识别成功
2025-12-14 16:53:16,True,<|yue|>八,temp_vad_recording_1765702396.wav,识别成功
2025-12-14 16:53:18,True,<|yue|>花,temp_vad_recording_1765702398.wav,识别成功
2025-12-14 16:53:20,True,五八,temp_vad_recording_1765702399.wav,识别成功
2025-12-14 16:53:31,True,<|yue|>事,temp_vad_recording_1765702411.wav,识别成功
2025-12-14 16:53:32,True,<|en|>that,temp_vad_recording_1765702412.wav,识别成功
2025-12-14 16:53:35,True,看到,temp_vad_recording_1765702415.wav,识别成功
2025-12-14 16:53:45,True,<|en|>you know me,temp_vad_recording_1765702425.wav,识别成功
2025-12-14 16:53:46,True,<|ja|>今は,temp_vad_recording_1765702426.wav,识别成功
2025-12-14 16:53:52,True,<|en|>,temp_vad_recording_1765702431.wav,识别成功
2025-12-14 16:54:29,True,<|ja|>おしは,temp_vad_recording_1765702469.wav,识别成功
2025-12-14 16:55:06,True,<|en|>but,temp_vad_recording_1765702506.wav,识别成功
2025-12-14 16:55:11,True,<|en|>long,temp_vad_recording_1765702511.wav,识别成功
2025-12-14 16:55:18,True,你乐不好听好的,temp_vad_recording_1765702518.wav,识别成功
2025-12-14 16:55:20,True,<|ja|>ば,temp_vad_recording_1765702519.wav,识别成功
2025-12-14 16:55:53,True,八零八零六小七六六幺零六二,temp_vad_recording_1765702553.wav,识别成功
2025-12-14 16:55:54,True,<|ja|>フル番の,temp_vad_recording_1765702554.wav,识别成功
2025-12-14 16:55:55,True,<|en|>by by,temp_vad_recording_1765702555.wav,识别成功
2025-12-14 16:55:57,True,嗯或者是,temp_vad_recording_1765702556.wav,识别成功
2025-12-14 20:50:05,True,就刷 something啊,temp_vad_recording_1765716605.wav,识别成功
2025-12-14 20:50:08,True,另我你说,temp_vad_recording_1765716608.wav,识别成功
2025-12-14 20:50:21,True,<|en|><|HAPPY|><|Laughter|>,temp_vad_recording_1765716620.wav,识别成功
2025-12-14 20:51:21,True,<|yue|>哎呀,temp_vad_recording_1765716681.wav,识别成功
2025-12-14 20:59:03,True,问题大讲,temp_vad_recording_1765717142.wav,识别成功
2025-12-14 21:05:59,True,嗯是了改好了对,temp_vad_recording_1765717559.wav,识别成功
2025-12-14 21:06:04,True,你你的那个声音要不能变成一,temp_vad_recording_1765717563.wav,识别成功
2025-12-14 21:06:05,True,你的声音你要变成,temp_vad_recording_1765717565.wav,识别成功
2025-12-14 21:06:08,True,你声音太大了这个,temp_vad_recording_1765717567.wav,识别成功
2025-12-14 21:08:24,True,<|ANGRY|>你先变成零点七五七你没听过的什什么声音啊,temp_vad_recording_1765717703.wav,识别成功
2025-12-14 21:08:38,True,另外一个是,temp_vad_recording_1765717718.wav,识别成功
2025-12-14 21:08:43,True,你唤醒的时候发的声音是怎么怎么整的你比如说你现在搜那个,temp_vad_recording_1765717722.wav,识别成功
2025-12-14 21:08:44,True,那个,temp_vad_recording_1765717724.wav,识别成功
2025-12-14 21:09:04,True,不来,temp_vad_recording_1765717744.wav,识别成功
2025-12-14 21:09:05,True,听不出来,temp_vad_recording_1765717745.wav,识别成功
2025-12-14 21:09:10,True,是因为你你在你这上面是这样子,temp_vad_recording_1765717749.wav,识别成功
2025-12-14 21:11:26,True,<|en|>,temp_vad_recording_1765717885.wav,识别成功
2025-12-14 21:12:49,True,语音服务仪器,temp_vad_recording_1765717969.wav,识别成功
2025-12-14 21:12:50,True,<|ja|>した,temp_vad_recording_1765717969.wav,识别成功
2025-12-14 21:12:50,True,电脑已开启,temp_vad_recording_1765717970.wav,识别成功
